ID	Gene EFW ID	Gene	contig	start	stop
gene	EFW9900004305	Similar to SBT4.6: Subtilisin-like protease SBT4.6 (Arabidopsis thaliana OX%3D3702)	contig595	3649053	3652302
gene	EFW9900004306	Similar to THA8L: Protein THYLAKOID ASSEMBLY 8-like%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig595	3682275	3684191
gene	EFW9900004307	Protein of unknown function	contig595	3696295	3702112
gene	EFW9900004308	Similar to mshA2: D-inositol 3-phosphate glycosyltransferase 2 (Catenulispora acidiphila (strain DSM 44928 / NRRL B-24433 / NBRC 102108 / JCM 14897) OX%3D479433)	contig595	3701493	3702956
gene	EFW9900004309	Protein of unknown function	contig595	3703906	3704559
gene	EFW9900004310	Protein of unknown function	contig595	3759548	3762510
gene	EFW9900004311	Protein of unknown function	contig595	3791976	3795152
gene	EFW9900004312	Protein of unknown function	contig595	3840290	3844479
gene	EFW9900004313	Similar to COPT1: Copper transporter 1 (Arabidopsis thaliana OX%3D3702)	contig595	3931207	3931698
gene	EFW9900004314	Similar to COPT1: Copper transporter 1 (Arabidopsis thaliana OX%3D3702)	contig595	3966165	3966820
gene	EFW9900004315	Protein of unknown function	contig595	3991468	3992084
gene	EFW9900004316	Similar to CXE18: Probable carboxylesterase 18 (Arabidopsis thaliana OX%3D3702)	contig595	4014121	4015137
gene	EFW9900004317	Similar to UGT76A2: UDP-glucose iridoid glucosyltransferase (Catharanthus roseus OX%3D4058)	contig595	4019101	4034032
gene	EFW9900004318	Similar to HSP18.2: 18.2 kDa class I heat shock protein (Medicago sativa OX%3D3879)	contig595	4034276	4034707
gene	EFW9900004319	Similar to HSP18.5-C: 18.5 kDa class I heat shock protein (Glycine max OX%3D3847)	contig595	4071077	4071541
gene	EFW9900004320	Similar to HSP18.5-C: 18.5 kDa class I heat shock protein (Glycine max OX%3D3847)	contig595	4086920	4087384
gene	EFW9900004321	Protein of unknown function	contig595	4109300	4111959
gene	EFW9900004322	Similar to HSP18.5-C: 18.5 kDa class I heat shock protein (Glycine max OX%3D3847)	contig595	4109342	4109806
gene	EFW9900004323	Protein of unknown function	contig595	4120055	4126130
gene	EFW9900004324	Similar to HSP18.5-C: 18.5 kDa class I heat shock protein (Glycine max OX%3D3847)	contig595	4120097	4120561
gene	EFW9900004325	Similar to HSP18.5-C: 18.5 kDa class I heat shock protein (Glycine max OX%3D3847)	contig595	4129669	4130294
gene	EFW9900004326	Similar to YAB5: Axial regulator YABBY 5 (Arabidopsis thaliana OX%3D3702)	contig595	4131152	4134219
gene	EFW9900004327	Similar to HSP18.5-C: 18.5 kDa class I heat shock protein (Glycine max OX%3D3847)	contig595	4150247	4150720
gene	EFW9900004328	Protein of unknown function	contig595	4150364	4152552
gene	EFW9900004329	Similar to At1g65750: Putative ribonuclease H protein At1g65750 (Arabidopsis thaliana OX%3D3702)	contig595	4250473	4256213
gene	EFW9900004330	Protein of unknown function	contig595	4285138	4290199
gene	EFW9900004331	Similar to IPCS3: Phosphatidylinositol:ceramide inositolphosphotransferase 3 (Arabidopsis thaliana OX%3D3702)	contig595	4292311	4297099
gene	EFW9900004332	Similar to BSK5: Serine/threonine-protein kinase BSK5 (Arabidopsis thaliana OX%3D3702)	contig595	4344169	4347914
gene	EFW9900004333	Similar to TIM10: Mitochondrial import inner membrane translocase subunit TIM10 (Arabidopsis thaliana OX%3D3702)	contig595	4348288	4351093
gene	EFW9900004334	Similar to RPC19: DNA-directed RNA polymerases I and III subunit RPAC2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX%3D559292)	contig595	4350793	4353660
gene	EFW9900004335	Protein of unknown function	contig595	4353645	4355901
gene	EFW9900004336	Protein of unknown function	contig595	4356622	4358748
gene	EFW9900004337	Protein of unknown function	contig595	4377569	4390621
gene	EFW9900004338	Protein of unknown function	contig595	4425357	4428174
gene	EFW9900004339	Protein of unknown function	contig595	4434699	4438496
gene	EFW9900004340	Similar to RPL15: 60S ribosomal protein L15 (Petunia hybrida OX%3D4102)	contig595	4457298	4459013
gene	EFW9900004341	Protein of unknown function	contig595	4480588	4488089
gene	EFW9900004342	Protein of unknown function	contig595	4546123	4546436
gene	EFW9900004343	Similar to MED36A: Mediator of RNA polymerase II transcription subunit 36a (Arabidopsis thaliana OX%3D3702)	contig595	4549194	4592320
gene	EFW9900004344	Similar to NCER1: Neutral ceramidase 1 (Arabidopsis thaliana OX%3D3702)	contig595	4618752	4623913
gene	EFW9900004345	Similar to ENO3: Cytosolic enolase 3 (Arabidopsis thaliana OX%3D3702)	contig595	4625723	4631361
gene	EFW9900004346	Similar to PCNA: Proliferating cell nuclear antigen (Nicotiana tabacum OX%3D4097)	contig595	4631430	4633267
gene	EFW9900004347	Similar to PUMP2: Mitochondrial uncoupling protein 2 (Arabidopsis thaliana OX%3D3702)	contig595	4646138	4650144
gene	EFW9900004348	Similar to GIL1: Protein GRAVITROPIC IN THE LIGHT 1 (Arabidopsis thaliana OX%3D3702)	contig595	4650123	4653786
gene	EFW9900004349	Protein of unknown function	contig595	4707369	4709034
gene	EFW9900025430	Similar to SPP: Signal peptide peptidase (Arabidopsis thaliana OX%3D3702)	contig602	7469	14078
gene	EFW9900025431	Protein of unknown function	contig602	20132	20517
gene	EFW9900025432	Similar to GLB3: Two-on-two hemoglobin-3 (Arabidopsis thaliana OX%3D3702)	contig602	63002	66234
gene	EFW9900025433	Protein of unknown function	contig602	78712	79083
gene	EFW9900025434	Similar to NRG2: Nitrate regulatory gene2 protein (Arabidopsis thaliana OX%3D3702)	contig602	99341	103223
gene	EFW9900025435	Similar to At1g65750: Putative ribonuclease H protein At1g65750 (Arabidopsis thaliana OX%3D3702)	contig602	126587	128098
gene	EFW9900025436	Similar to ASI1: Protein ANTI-SILENCING 1 (Arabidopsis thaliana OX%3D3702)	contig602	141040	152869
gene	EFW9900025437	Similar to CTR1: Serine/threonine-protein kinase CTR1 (Arabidopsis thaliana OX%3D3702)	contig602	285102	296198
gene	EFW9900025438	Protein of unknown function	contig602	303844	304494
gene	EFW9900025439	Similar to HD3A: Protein HEADING DATE 3A (Oryza sativa subsp. japonica OX%3D39947)	contig602	307293	312446
gene	EFW9900025440	Similar to GATA24: GATA transcription factor 24 (Arabidopsis thaliana OX%3D3702)	contig602	327727	332956
gene	EFW9900025441	Similar to GATA25: GATA transcription factor 25 (Arabidopsis thaliana OX%3D3702)	contig602	350553	354607
gene	EFW9900025442	Similar to SAB: Protein SABRE (Arabidopsis thaliana OX%3D3702)	contig602	354387	434143
gene	EFW9900025443	Similar to CLT2: Protein CLT2%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig602	441386	445605
gene	EFW9900025444	Protein of unknown function	contig602	504655	507857
gene	EFW9900025445	Similar to UPL2: E3 ubiquitin-protein ligase UPL2 (Arabidopsis thaliana OX%3D3702)	contig602	509521	524358
gene	EFW9900025446	Similar to UPL2: E3 ubiquitin-protein ligase UPL2 (Arabidopsis thaliana OX%3D3702)	contig602	546235	561057
gene	EFW9900025447	Protein of unknown function	contig602	583196	586783
gene	EFW9900025448	Similar to TFIIA-S: Transcription initiation factor IIA subunit 2 (Arabidopsis thaliana OX%3D3702)	contig602	612180	615149
gene	EFW9900025449	Similar to rhiE: Rhamnogalacturonate lyase (Dickeya dadantii (strain 3937) OX%3D198628)	contig602	617399	630458
gene	EFW9900025450	Similar to rhiE: Rhamnogalacturonate lyase (Dickeya dadantii (strain 3937) OX%3D198628)	contig602	681490	706716
gene	EFW9900025451	Similar to XAF1: XIAP-associated factor 1 (Homo sapiens OX%3D9606)	contig602	722733	729395
gene	EFW9900010331	Protein of unknown function	contig604	13831	17004
gene	EFW9900010332	Similar to AGL16: Agamous-like MADS-box protein AGL16 (Arabidopsis thaliana OX%3D3702)	contig604	125175	125944
gene	EFW9900010333	Similar to AGL16: Agamous-like MADS-box protein AGL16 (Arabidopsis thaliana OX%3D3702)	contig604	154469	159357
gene	EFW9900010334	Similar to PPCK1: Phosphoenolpyruvate carboxylase kinase 1 (Arabidopsis thaliana OX%3D3702)	contig604	236284	271245
gene	EFW9900010335	Similar to At1g09900: Pentatricopeptide repeat-containing protein At1g09900 (Arabidopsis thaliana OX%3D3702)	contig604	275928	278974
gene	EFW9900010336	Similar to Map3k1: Mitogen-activated protein kinase kinase kinase 1 (Rattus norvegicus OX%3D10116)	contig604	342577	343362
gene	EFW9900010337	Protein of unknown function	contig604	367869	370116
gene	EFW9900010338	Protein of unknown function	contig604	370161	372256
gene	EFW9900010339	Similar to RGG2: Guanine nucleotide-binding protein subunit gamma 2 (Oryza sativa subsp. japonica OX%3D39947)	contig604	387725	389588
gene	EFW9900010340	Similar to UBP26: Ubiquitin carboxyl-terminal hydrolase 26 (Arabidopsis thaliana OX%3D3702)	contig604	389636	414474
gene	EFW9900010341	Similar to At5g10620: Putative RNA methyltransferase At5g10620 (Arabidopsis thaliana OX%3D3702)	contig604	473808	477142
gene	EFW9900010342	Similar to PAP8: Probable plastid-lipid-associated protein 8%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig604	498407	503048
gene	EFW9900010343	Similar to Selenoh: Selenoprotein H (Mus musculus OX%3D10090)	contig604	504134	506244
gene	EFW9900010344	Protein of unknown function	contig604	650630	656554
gene	EFW9900010345	Similar to FPF1: Flowering-promoting factor 1 (Arabidopsis thaliana OX%3D3702)	contig604	785424	785780
gene	EFW9900010346	Similar to XYN5: Endo-1%2C4-beta-xylanase 5 (Arabidopsis thaliana OX%3D3702)	contig604	791602	792830
gene	EFW9900010347	Similar to DMT1: DNA (cytosine-5)-methyltransferase 1 (Arabidopsis thaliana OX%3D3702)	contig604	835249	877270
gene	EFW9900010348	Similar to ABC1K1: Protein ACTIVITY OF BC1 COMPLEX KINASE 1%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig604	890378	895049
gene	EFW9900010349	Protein of unknown function	contig604	895202	909967
gene	EFW9900010350	Similar to At4g31140: Glucan endo-1%2C3-beta-glucosidase 5 (Arabidopsis thaliana OX%3D3702)	contig604	938419	941125
gene	EFW9900010351	Similar to Endov: Endonuclease V (Mus musculus OX%3D10090)	contig604	941000	944413
gene	EFW9900010352	Similar to DCAF1: DDB1- and CUL4-associated factor homolog 1 (Arabidopsis thaliana OX%3D3702)	contig604	985332	994661
gene	EFW9900010353	Similar to ZFYVE26: Zinc finger FYVE domain-containing protein 26 (Bos taurus OX%3D9913)	contig604	1018868	1058930
gene	EFW9900010354	Protein of unknown function	contig604	1018930	1021574
gene	EFW9900010355	Similar to MSL10: Mechanosensitive ion channel protein 10 (Arabidopsis thaliana OX%3D3702)	contig604	1071393	1079377
gene	EFW9900010356	Similar to CDR1: Aspartic proteinase CDR1 (Arabidopsis thaliana OX%3D3702)	contig604	1097473	1102785
gene	EFW9900010357	Protein of unknown function	contig604	1119640	1161093
gene	EFW9900010358	Protein of unknown function	contig604	1160781	1175997
gene	EFW9900010359	Protein of unknown function	contig604	1176037	1179782
gene	EFW9900010360	Protein of unknown function	contig604	1202140	1203525
gene	EFW9900010361	Protein of unknown function	contig604	1228288	1229865
gene	EFW9900010362	Protein of unknown function	contig604	1250710	1252752
gene	EFW9900010363	Similar to SIGB: RNA polymerase sigma factor sigB (Arabidopsis thaliana OX%3D3702)	contig604	1269075	1277256
gene	EFW9900010364	Similar to RPL3A: 50S ribosomal protein L3-1%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig604	1277593	1278261
gene	EFW9900010365	Protein of unknown function	contig604	1278043	1278222
gene	EFW9900010366	Similar to MLO1: MLO-like protein 1 (Arabidopsis thaliana OX%3D3702)	contig604	1284111	1288546
gene	EFW9900010367	Similar to EPSIN1: Clathrin interactor EPSIN 1 (Arabidopsis thaliana OX%3D3702)	contig604	1304568	1309363
gene	EFW9900010368	Similar to Exd1: piRNA biogenesis protein EXD1 (Mus musculus OX%3D10090)	contig604	1311439	1315932
gene	EFW9900010369	Similar to CESA1: Cellulose synthase A catalytic subunit 1 [UDP-forming] (Arabidopsis thaliana OX%3D3702)	contig604	1324574	1333120
gene	EFW9900010370	Similar to At1g75040: Pathogenesis-related protein 5 (Arabidopsis thaliana OX%3D3702)	contig604	1361768	1363621
gene	EFW9900010371	Similar to OFUT11: O-fucosyltransferase 11 (Arabidopsis thaliana OX%3D3702)	contig604	1389218	1395258
gene	EFW9900010372	Protein of unknown function	contig604	1405868	1407694
gene	EFW9900010373	Similar to ORP1C: Oxysterol-binding protein-related protein 1C (Arabidopsis thaliana OX%3D3702)	contig604	1419755	1428667
gene	EFW9900010374	Similar to PIP5K1: Phosphatidylinositol 4-phosphate 5-kinase 1 (Arabidopsis thaliana OX%3D3702)	contig604	1514925	1519116
gene	EFW9900010375	Similar to At2g19810: Zinc finger CCCH domain-containing protein 20 (Arabidopsis thaliana OX%3D3702)	contig604	1666585	1667643
gene	EFW9900010376	Protein of unknown function	contig604	1689243	1692843
gene	EFW9900010377	Similar to MEKK1: Mitogen-activated protein kinase kinase kinase 1 (Arabidopsis thaliana OX%3D3702)	contig604	1713626	1723789
gene	EFW9900010378	Protein of unknown function	contig604	1832483	1838933
gene	EFW9900010379	Similar to Homeobox protein knotted-1-like 2 (Malus domestica OX%3D3750)	contig604	2076019	2088778
gene	EFW9900010380	Similar to QKY: Protein QUIRKY (Arabidopsis thaliana OX%3D3702)	contig604	2227059	2230154
gene	EFW9900010381	Protein of unknown function	contig604	2265754	2266068
gene	EFW9900010382	Protein of unknown function	contig604	2270333	2273702
gene	EFW9900010383	Similar to At2g25430: Putative clathrin assembly protein At2g25430 (Arabidopsis thaliana OX%3D3702)	contig604	2335828	2338553
gene	EFW9900010384	Similar to BC10: Glycosyltransferase BC10 (Oryza sativa subsp. japonica OX%3D39947)	contig604	2402937	2404166
gene	EFW9900010385	Protein of unknown function	contig604	2511553	2514715
gene	EFW9900010386	Protein of unknown function	contig604	2518812	2521535
gene	EFW9900010387	Similar to SD25: G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5 (Arabidopsis thaliana OX%3D3702)	contig604	2612348	2614816
gene	EFW9900010388	Similar to WDL4: Protein WVD2-like 4 (Arabidopsis thaliana OX%3D3702)	contig604	2670862	2675398
gene	EFW9900010389	Similar to EBF1: EIN3-binding F-box protein 1 (Arabidopsis thaliana OX%3D3702)	contig604	2694802	2698701
gene	EFW9900010390	Protein of unknown function	contig604	2750875	2754177
gene	EFW9900010391	Similar to RBL13: RHOMBOID-like protein 13 (Arabidopsis thaliana OX%3D3702)	contig604	2764266	2765006
gene	EFW9900010392	Protein of unknown function	contig604	2834222	2834489
gene	EFW9900010393	Similar to SHN2: Ethylene-responsive transcription factor SHINE 2 (Arabidopsis thaliana OX%3D3702)	contig604	2846159	2846917
gene	EFW9900010394	Similar to SPX2: SPX domain-containing protein 2 (Arabidopsis thaliana OX%3D3702)	contig604	2883824	2886211
gene	EFW9900010395	Protein of unknown function	contig604	2904018	2909819
gene	EFW9900010396	Protein of unknown function	contig604	2909893	2911728
gene	EFW9900010397	Similar to RH56: DEAD-box ATP-dependent RNA helicase 56 (Arabidopsis thaliana OX%3D3702)	contig604	2928186	2939174
gene	EFW9900010398	Similar to MES12: Putative methylesterase 12%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig604	2940556	2943920
gene	EFW9900010399	Protein of unknown function	contig604	2941061	2953073
gene	EFW9900010400	Similar to UPF3: Regulator of nonsense transcripts UPF3 (Arabidopsis thaliana OX%3D3702)	contig604	2955941	2962728
gene	EFW9900010401	Protein of unknown function	contig604	2973798	2979222
gene	EFW9900010402	Protein of unknown function	contig604	3050697	3052253
gene	EFW9900010403	Similar to IAN9: Immune-associated nucleotide-binding protein 9 (Arabidopsis thaliana OX%3D3702)	contig604	3052821	3055850
gene	EFW9900010404	Similar to AGL11: Agamous-like MADS-box protein AGL11 (Arabidopsis thaliana OX%3D3702)	contig604	3063690	3071726
gene	EFW9900010405	Protein of unknown function	contig604	3085528	3086350
gene	EFW9900010406	Similar to QUA2: Probable pectin methyltransferase QUA2 (Arabidopsis thaliana OX%3D3702)	contig604	3102132	3107801
gene	EFW9900010407	Similar to At3g62310: Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH2 (Arabidopsis thaliana OX%3D3702)	contig604	3239575	3243740
gene	EFW9900010408	Similar to ARP1: Probable RNA-binding protein ARP1 (Arabidopsis thaliana OX%3D3702)	contig604	3311078	3316447
gene	EFW9900003834	Similar to TT1: Protein TRANSPARENT TESTA 1 (Arabidopsis thaliana OX%3D3702)	contig606	20697	22313
gene	EFW9900003835	Similar to UGT85A24: 7-deoxyloganetin glucosyltransferase (Gardenia jasminoides OX%3D114476)	contig606	62259	64420
gene	EFW9900003836	Protein of unknown function	contig606	159244	160068
gene	EFW9900003837	Similar to EXO: Protein EXORDIUM (Arabidopsis thaliana OX%3D3702)	contig606	212188	213656
gene	EFW9900003838	Similar to EXO: Protein EXORDIUM (Arabidopsis thaliana OX%3D3702)	contig606	239939	240883
gene	EFW9900003839	Similar to FBW2: F-box protein FBW2 (Arabidopsis thaliana OX%3D3702)	contig606	271733	274626
gene	EFW9900003840	Similar to rps6: 40S ribosomal protein S6 (Asparagus officinalis OX%3D4686)	contig606	297089	299299
gene	EFW9900003841	Similar to SAPK2: Serine/threonine-protein kinase SAPK2 (Oryza sativa subsp. indica OX%3D39946)	contig606	306418	320659
gene	EFW9900003842	Similar to 14-3-3-like protein (Pisum sativum OX%3D3888)	contig606	354358	356594
gene	EFW9900003843	Similar to VQ9: VQ motif-containing protein 9 (Arabidopsis thaliana OX%3D3702)	contig606	368047	369039
gene	EFW9900003844	Similar to COX6B-1: Cytochrome c oxidase subunit 6b-1 (Arabidopsis thaliana OX%3D3702)	contig606	423871	426328
gene	EFW9900003845	Similar to OVA7: Serine--tRNA ligase%2C chloroplastic/mitochondrial (Arabidopsis thaliana OX%3D3702)	contig606	431688	433964
gene	EFW9900003846	Protein of unknown function	contig606	433973	436379
gene	EFW9900003847	Similar to CLEB3J9: Thylakoid lumenal 29 kDa protein%2C chloroplastic (Solanum lycopersicum OX%3D4081)	contig606	434087	437030
gene	EFW9900003848	Similar to OFUT7: O-fucosyltransferase 7 (Arabidopsis thaliana OX%3D3702)	contig606	451937	456679
gene	EFW9900003849	Similar to FD: Protein FD (Arabidopsis thaliana OX%3D3702)	contig606	557923	558754
gene	EFW9900003850	Similar to PETE: Plastocyanin%2C chloroplastic (Solanum lycopersicum OX%3D4081)	contig606	585143	585658
gene	EFW9900003851	Protein of unknown function	contig606	585179	586617
gene	EFW9900003852	Similar to PLDDELTA: Phospholipase D delta (Arabidopsis thaliana OX%3D3702)	contig606	587540	591426
gene	EFW9900003853	Similar to Mfsd14b: Hippocampus abundant transcript-like protein 1 (Mus musculus OX%3D10090)	contig606	607665	618722
gene	EFW9900003854	Similar to SMT2: 24-methylenesterol C-methyltransferase 2 (Arabidopsis thaliana OX%3D3702)	contig606	691496	692572
gene	EFW9900003855	Similar to At1g76070: Uncharacterized protein At1g76070 (Arabidopsis thaliana OX%3D3702)	contig606	750642	751451
gene	EFW9900003856	Similar to P4H3: Probable prolyl 4-hydroxylase 3 (Arabidopsis thaliana OX%3D3702)	contig606	766734	769820
gene	EFW9900003857	Similar to At1g76050: RNA pseudouridine synthase 2%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig606	772194	781192
gene	EFW9900003858	Similar to CPK29: Calcium-dependent protein kinase 29 (Arabidopsis thaliana OX%3D3702)	contig606	790760	795421
gene	EFW9900003859	Similar to GAL1: Galactokinase (Arabidopsis thaliana OX%3D3702)	contig606	804971	807522
gene	EFW9900003860	Similar to Anthocyanin 3'-O-beta-glucosyltransferase (Gentiana triflora OX%3D55190)	contig606	949190	950600
gene	EFW9900003861	Similar to CPK29: Calcium-dependent protein kinase 29 (Arabidopsis thaliana OX%3D3702)	contig606	1000136	1004888
gene	EFW9900003862	Similar to ATL23: E3 ubiquitin-protein ligase ATL23 (Arabidopsis thaliana OX%3D3702)	contig606	1028156	1029024
gene	EFW9900003863	Protein of unknown function	contig606	1067473	1070542
gene	EFW9900003864	Similar to Rpp25l: Ribonuclease P protein subunit p25-like protein (Mus musculus OX%3D10090)	contig606	1093113	1096137
gene	EFW9900003865	Similar to EXPA11: Expansin-A11 (Arabidopsis thaliana OX%3D3702)	contig606	1122367	1124500
gene	EFW9900003866	Similar to Genome polyprotein (Petunia vein clearing virus (isolate Hohn) OX%3D492095)	contig606	1131880	1136188
gene	EFW9900003867	Similar to PER64: Peroxidase 64 (Arabidopsis thaliana OX%3D3702)	contig606	1136948	1139324
gene	EFW9900003868	Protein of unknown function	contig606	1141554	1143370
gene	EFW9900003869	Similar to At1g20180: UPF0496 protein At1g20180 (Arabidopsis thaliana OX%3D3702)	contig606	1144023	1144880
gene	EFW9900003870	Similar to CRSP: CO(2)-response secreted protease (Arabidopsis thaliana OX%3D3702)	contig606	1227675	1231184
gene	EFW9900003871	Similar to SKP1B: SKP1-like protein 1B (Arabidopsis thaliana OX%3D3702)	contig606	1231343	1232546
gene	EFW9900003872	Similar to EXL3: GDSL esterase/lipase EXL3 (Arabidopsis thaliana OX%3D3702)	contig606	1274046	1279017
gene	EFW9900003873	Similar to EXL3: GDSL esterase/lipase EXL3 (Arabidopsis thaliana OX%3D3702)	contig606	1332880	1335901
gene	EFW9900003874	Similar to SCO2: Protein disulfide-isomerase SCO2 (Arabidopsis thaliana OX%3D3702)	contig606	1496579	1512572
gene	EFW9900003875	Similar to EXL3: GDSL esterase/lipase EXL3 (Arabidopsis thaliana OX%3D3702)	contig606	1516843	1522034
gene	EFW9900003876	Similar to FREE1: Protein FREE1 (Arabidopsis thaliana OX%3D3702)	contig606	1627153	1632090
gene	EFW9900003877	Similar to BRG2: Probable BOI-related E3 ubiquitin-protein ligase 2 (Arabidopsis thaliana OX%3D3702)	contig606	1682686	1684310
gene	EFW9900003878	Similar to ptges2: Prostaglandin E synthase 2 (Danio rerio OX%3D7955)	contig606	1685692	1688109
gene	EFW9900003879	Similar to PERK8: Proline-rich receptor-like protein kinase PERK8 (Arabidopsis thaliana OX%3D3702)	contig606	1719992	1722036
gene	EFW9900003880	Protein of unknown function	contig606	1722085	1724783
gene	EFW9900003881	Similar to GLT1: Glutamate synthase 1 [NADH]%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig606	1731787	1732893
gene	EFW9900003882	Protein of unknown function	contig606	1750758	1751514
gene	EFW9900003883	Similar to At4g02000: Uncharacterized protein At4g02000 (Arabidopsis thaliana OX%3D3702)	contig606	1765647	1766576
gene	EFW9900003884	Similar to VPS35B: Vacuolar protein sorting-associated protein 35B (Arabidopsis thaliana OX%3D3702)	contig606	1775432	1785804
gene	EFW9900003885	Protein of unknown function	contig606	1796889	1797626
gene	EFW9900003886	Similar to fam91a1: Protein FAM91A1 (Danio rerio OX%3D7955)	contig606	1816004	1825800
gene	EFW9900003887	Protein of unknown function	contig606	1863250	1864588
gene	EFW9900003888	Similar to ATHB-16: Homeobox-leucine zipper protein ATHB-16 (Arabidopsis thaliana OX%3D3702)	contig606	1864662	1865994
gene	EFW9900003889	Protein of unknown function	contig606	1935507	1941086
gene	EFW9900003890	Similar to Ornithine decarboxylase (Datura stramonium OX%3D4076)	contig606	2021199	2022479
gene	EFW9900003891	Similar to STY46: Serine/threonine-protein kinase STY46 (Arabidopsis thaliana OX%3D3702)	contig606	2091262	2097075
gene	EFW9900003892	Similar to MSL8: Mechanosensitive ion channel protein 8 (Arabidopsis thaliana OX%3D3702)	contig606	2100110	2103828
gene	EFW9900003893	Similar to Glutathione S-transferase (Hyoscyamus muticus OX%3D35626)	contig606	2104970	2106299
gene	EFW9900003894	Similar to At1g65750: Putative ribonuclease H protein At1g65750 (Arabidopsis thaliana OX%3D3702)	contig606	2115926	2116954
gene	EFW9900003895	Similar to HMGB9: High mobility group B protein 9 (Arabidopsis thaliana OX%3D3702)	contig606	2145428	2147774
gene	EFW9900003896	Similar to GA15091: Protein GDAP2 homolog (Drosophila pseudoobscura pseudoobscura OX%3D46245)	contig606	2173128	2174277
gene	EFW9900003897	Similar to SKIP23: F-box protein SKIP23 (Arabidopsis thaliana OX%3D3702)	contig606	2174398	2175579
gene	EFW9900003898	Similar to AMY2: Probable alpha-amylase 2 (Arabidopsis thaliana OX%3D3702)	contig606	2210035	2214169
gene	EFW9900003899	Similar to ROPGEF1: Rop guanine nucleotide exchange factor 1 (Arabidopsis thaliana OX%3D3702)	contig606	2265725	2277522
gene	EFW9900003900	Similar to PREP: Prolyl endopeptidase (Homo sapiens OX%3D9606)	contig606	2293920	2299577
gene	EFW9900003901	Similar to L-ascorbate oxidase homolog (Nicotiana tabacum OX%3D4097)	contig606	2303993	2311344
gene	EFW9900003902	Similar to SNRNP25: U11/U12 small nuclear ribonucleoprotein 25 kDa protein (Arabidopsis thaliana OX%3D3702)	contig606	2351806	2354702
gene	EFW9900003903	Similar to CIP73: Ubiquitin-like domain-containing protein CIP73 (Lotus japonicus OX%3D34305)	contig606	2357800	2365577
gene	EFW9900003904	Similar to NCER2: Neutral ceramidase 2 (Arabidopsis thaliana OX%3D3702)	contig606	2375162	2379813
gene	EFW9900003905	Similar to NCER3: Neutral ceramidase 3 (Arabidopsis thaliana OX%3D3702)	contig606	2380525	2381192
gene	EFW9900003906	Similar to COR47: Dehydrin COR47 (Arabidopsis thaliana OX%3D3702)	contig606	2419498	2421011
gene	EFW9900003907	Similar to At5g42250: Alcohol dehydrogenase-like 7 (Arabidopsis thaliana OX%3D3702)	contig606	2432736	2436406
gene	EFW9900003908	Similar to LDL1: Lysine-specific histone demethylase 1 homolog 1 (Arabidopsis thaliana OX%3D3702)	contig606	2488931	2491384
gene	EFW9900003909	Protein of unknown function	contig606	2508225	2511152
gene	EFW9900003910	Similar to AATL1: Lysine histidine transporter-like 8 (Arabidopsis thaliana OX%3D3702)	contig606	2510177	2519416
gene	EFW9900003911	Similar to RAB28: Late embryogenesis abundant protein 31 (Arabidopsis thaliana OX%3D3702)	contig606	2629888	2631063
gene	EFW9900003912	Similar to 4CLL5: 4-coumarate--CoA ligase-like 5 (Arabidopsis thaliana OX%3D3702)	contig606	2707641	2710775
gene	EFW9900003913	Protein of unknown function	contig606	2712490	2719294
gene	EFW9900003914	Protein of unknown function	contig606	2759274	2760298
gene	EFW9900003915	Similar to DTX19: Protein DETOXIFICATION 19 (Arabidopsis thaliana OX%3D3702)	contig606	2762465	2763013
gene	EFW9900003916	Similar to LOG5: Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG5 (Arabidopsis thaliana OX%3D3702)	contig606	2818273	2819723
gene	EFW9900003917	Similar to RAP2-11: Ethylene-responsive transcription factor RAP2-11 (Arabidopsis thaliana OX%3D3702)	contig606	2830319	2830618
gene	EFW9900003918	Protein of unknown function	contig606	2839244	2840068
gene	EFW9900003919	Protein of unknown function	contig606	2844065	2856823
gene	EFW9900003920	Similar to FTSH: ATP-dependent zinc metalloprotease FTSH%2C chloroplastic (Nicotiana tabacum OX%3D4097)	contig606	2868151	2871519
gene	EFW9900003921	Similar to BSK1: Serine/threonine-protein kinase BSK1 (Arabidopsis thaliana OX%3D3702)	contig606	2871325	2875487
gene	EFW9900003922	Similar to NRG2: Nitrate regulatory gene2 protein (Arabidopsis thaliana OX%3D3702)	contig606	2946275	2949495
gene	EFW9900003923	Protein of unknown function	contig606	2973394	2978083
gene	EFW9900003924	Protein of unknown function	contig606	2999792	3000712
gene	EFW9900003925	Similar to RPM1: Disease resistance protein RPM1 (Arabidopsis thaliana OX%3D3702)	contig606	3036872	3038066
gene	EFW9900003926	Protein of unknown function	contig606	3039989	3043475
gene	EFW9900003927	Protein of unknown function	contig606	3155568	3160693
gene	EFW9900003928	Protein of unknown function	contig606	3199784	3202846
